,album_name,track_title,track_n,lyric,line,negative_emotion,positive_emotion,friends,optimism,speaking,love,pain,violence,listen,children,movement,party,body,family,affection,communication,vacation,home,shame,suffering,Lyric Struct,LS,Element,e,pattern,parts
3207,Red (Deluxe Edition),The Last Time,10,Just for you to go again,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Just', 'RB'), ('for', 'IN'), ('you', 'PRP'), ('to', 'TO'), ('go', 'VB'), ('again', 'RB')]", RB IN PRP TO VB RB,Verse 2,1,V,AANA
3208,Red (Deluxe Edition),The Last Time,10,Disappear when you come back,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Disappear', 'VB'), ('when', 'WRB'), ('you', 'PRP'), ('come', 'VBP'), ('back', 'RB')]", VB WRB PRP VBP RB,Verse 2,1,V,NVA
3209,Red (Deluxe Edition),The Last Time,10,Everything is better,24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Everything', 'NN'), ('is', 'VBZ'), ('better', 'RBR')]", NN VBZ RBR,Pre-Chorus,5,P,NAVA
3210,Red (Deluxe Edition),The Last Time,10,And right before your eyes,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('right', 'JJ'), ('before', 'IN'), ('your', 'PRP$'), ('eyes', 'NNS')]", CC JJ IN PRP$ NNS,Pre-Chorus,5,P,AANN
3211,Red (Deluxe Edition),The Last Time,10,"I'm aching, run fast",26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), (""'m"", 'VBP'), ('aching', 'VBG'), (',', ','), ('run', 'VB'), ('fast', 'RB')]"," PRP VBP VBG , VB RB",Pre-Chorus,5,P,NVVA
3212,Red (Deluxe Edition),The Last Time,10,Nowhere to hide,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Nowhere', 'RB'), ('to', 'TO'), ('hide', 'VB')]", RB TO VB,Pre-Chorus,5,P,A
3213,Red (Deluxe Edition),The Last Time,10,Just you and me,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Just', 'RB'), ('you', 'PRP'), ('and', 'CC'), ('me', 'PRP')]", RB PRP CC PRP,Chorus,2,C,ANN
3214,Red (Deluxe Edition),The Last Time,10,This is the last time I'm asking you this,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", DT VBZ DT JJ NN PRP VBP VBG PRP DT,Chorus,2,C,AVAANANVVNA
3215,Red (Deluxe Edition),The Last Time,10,Put my name at the top of your list,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Put', 'VB'), ('my', 'PRP$'), ('name', 'NN'), ('at', 'IN'), ('the', 'DT'), ('top', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('list', 'NN')]", VB PRP$ NN IN DT NN IN PRP$ NN,Chorus,2,C,NNAAANAANNA
3216,Red (Deluxe Edition),The Last Time,10,This is the last time I'm asking you why,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('why', 'WRB')]", DT VBZ DT JJ NN PRP VBP VBG PRP WRB,Chorus,2,C,AVAANANVVN
3217,Red (Deluxe Edition),The Last Time,10,"You break my heart in the blink of an eye (Eye, eye)",32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), ('break', 'VBP'), ('my', 'PRP$'), ('heart', 'NN'), ('in', 'IN'), ('the', 'DT'), ('blink', 'NN'), ('of', 'IN'), ('an', 'DT'), ('eye', 'NN'), ('(', '('), ('Eye', 'NNP'), (',', ','), ('eye', 'NN'), (')', ')')]"," PRP VBP PRP$ NN IN DT NN IN DT NN ( NNP , NN )",Bridge,4,B,NVNNAAANAAANANNA
3218,Red (Deluxe Edition),The Last Time,10,This is the last time you tell me I've got it wrong,33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('you', 'PRP'), ('tell', 'VBP'), ('me', 'PRP'), ('I', 'PRP'), (""'ve"", 'VBP'), ('got', 'VBD'), ('it', 'PRP'), ('wrong', 'JJ')]", DT VBZ DT JJ NN PRP VBP PRP PRP VBP VBD PRP JJ,Bridge,4,B,AVAANANVNNVVNA
3219,Red (Deluxe Edition),The Last Time,10,This is the last time I say it's been you all along,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), ('say', 'VBP'), ('it', 'PRP'), (""'s"", 'VBZ'), ('been', 'VBN'), ('you', 'PRP'), ('all', 'DT'), ('along', 'IN')]", DT VBZ DT JJ NN PRP VBP PRP VBZ VBN PRP DT IN,Bridge,4,B,AVAANANVNVVNAA
3220,Red (Deluxe Edition),The Last Time,10,This is the last time I let you in my door,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), ('let', 'VBP'), ('you', 'PRP'), ('in', 'IN'), ('my', 'PRP$'), ('door', 'NN')]", DT VBZ DT JJ NN PRP VBP PRP IN PRP$ NN,Bridge,4,B,AVAANANVNANNA
3221,Red (Deluxe Edition),The Last Time,10,"This is the last time, I won't hurt you anymore",36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), (',', ','), ('I', 'PRP'), ('wo', 'MD'), (""n't"", 'RB'), ('hurt', 'VB'), ('you', 'PRP'), ('anymore', 'RB')]"," DT VBZ DT JJ NN , PRP MD RB VB PRP RB",Bridge,4,B,AVAANANANA
3222,Red (Deluxe Edition),The Last Time,10,"Oh-ho, oh-ho, oh-ho, oh-ho",37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Oh-ho', 'JJ'), (',', ','), ('oh-ho', 'JJ'), (',', ','), ('oh-ho', 'JJ'), (',', ','), ('oh-ho', 'JJ')]"," JJ , JJ , JJ , JJ",Bridge,4,B,AAAA
3223,Red (Deluxe Edition),The Last Time,10,"Oh-ho, oh-ho, oh-ho, oh-ho",38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Oh-ho', 'JJ'), (',', ','), ('oh-ho', 'JJ'), (',', ','), ('oh-ho', 'JJ'), (',', ','), ('oh-ho', 'JJ')]"," JJ , JJ , JJ , JJ",Chorus,2,C,AAAA
3224,Red (Deluxe Edition),The Last Time,10,This is the last time I'm asking you this,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", DT VBZ DT JJ NN PRP VBP VBG PRP DT,Chorus,2,C,AVAANANVVNA
3225,Red (Deluxe Edition),The Last Time,10,Put my name at the top of your list,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Put', 'VB'), ('my', 'PRP$'), ('name', 'NN'), ('at', 'IN'), ('the', 'DT'), ('top', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('list', 'NN')]", VB PRP$ NN IN DT NN IN PRP$ NN,Chorus,2,C,NNAAANAANNA
3226,Red (Deluxe Edition),The Last Time,10,This is the last time I'm asking you why,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('why', 'WRB')]", DT VBZ DT JJ NN PRP VBP VBG PRP WRB,Chorus,2,C,AVAANANVVN
3227,Red (Deluxe Edition),The Last Time,10,You break my heart in the blink of an eye,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), ('break', 'VBP'), ('my', 'PRP$'), ('heart', 'NN'), ('in', 'IN'), ('the', 'DT'), ('blink', 'NN'), ('of', 'IN'), ('an', 'DT'), ('eye', 'NN')]", PRP VBP PRP$ NN IN DT NN IN DT NN,Outro,3,O,NVNNAAANAAANA
3228,Red (Deluxe Edition),The Last Time,10,This is the last time I'm asking you this,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", DT VBZ DT JJ NN PRP VBP VBG PRP DT,Outro,3,O,AVAANANVVNA
3229,Red (Deluxe Edition),The Last Time,10,(This is the last time I'm asking you this),44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('(', '('), ('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT'), (')', ')')]", ( DT VBZ DT JJ NN PRP VBP VBG PRP DT ),Outro,3,O,AVAANANVVNA
3230,Red (Deluxe Edition),The Last Time,10,Put my name at the top of your list,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Put', 'VB'), ('my', 'PRP$'), ('name', 'NN'), ('at', 'IN'), ('the', 'DT'), ('top', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('list', 'NN')]", VB PRP$ NN IN DT NN IN PRP$ NN,Outro,3,O,NNAAANAANNA
3231,Red (Deluxe Edition),The Last Time,10,(Put my name at the top of your list),46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('(', '('), ('Put', 'VB'), ('my', 'PRP$'), ('name', 'NN'), ('at', 'IN'), ('the', 'DT'), ('top', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('list', 'NN'), (')', ')')]", ( VB PRP$ NN IN DT NN IN PRP$ NN ),Outro,3,O,NNAAANAANNA
3232,Red (Deluxe Edition),The Last Time,10,This is the last time I'm asking you why,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('why', 'WRB')]", DT VBZ DT JJ NN PRP VBP VBG PRP WRB,Outro,3,O,AVAANANVVN
3233,Red (Deluxe Edition),The Last Time,10,(This is the last time I'm asking you why),48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('(', '('), ('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('why', 'WRB'), (')', ')')]", ( DT VBZ DT JJ NN PRP VBP VBG PRP WRB ),Outro,3,O,AVAANANVVN
3234,Red (Deluxe Edition),The Last Time,10,You break my heart in the blink of an eye,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), ('break', 'VBP'), ('my', 'PRP$'), ('heart', 'NN'), ('in', 'IN'), ('the', 'DT'), ('blink', 'NN'), ('of', 'IN'), ('an', 'DT'), ('eye', 'NN')]", PRP VBP PRP$ NN IN DT NN IN DT NN,Outro,3,O,NVNNAAANAAANA
3235,Red (Deluxe Edition),The Last Time,10,(You break my heart),50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('(', '('), ('You', 'PRP'), ('break', 'VBP'), ('my', 'PRP$'), ('heart', 'NN'), (')', ')')]", ( PRP VBP PRP$ NN ),Outro,3,O,NVNNA
3236,Red (Deluxe Edition),The Last Time,10,"This is the last time I'm asking you, last time I'm asking you",51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), (',', ','), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP')]"," DT VBZ DT JJ NN PRP VBP VBG PRP , JJ NN PRP VBP VBG PRP",Outro,3,O,AVAANANVVNANANVVN
3237,Red (Deluxe Edition),The Last Time,10,Last time I'm asking you this,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", JJ NN PRP VBP VBG PRP DT,Outro,3,O,ANANVVNA
3238,Red (Deluxe Edition),The Last Time,10,"This is the last time I'm asking you, last time I'm asking you",53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), (',', ','), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP')]"," DT VBZ DT JJ NN PRP VBP VBG PRP , JJ NN PRP VBP VBG PRP",Outro,3,O,AVAANANVVNANANVVN
3239,Red (Deluxe Edition),The Last Time,10,Last time I'm asking you this,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", JJ NN PRP VBP VBG PRP DT,Outro,3,O,ANANVVNA
3240,Red (Deluxe Edition),The Last Time,10,"This is the last time I'm asking you, last time I'm asking you",55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), (',', ','), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP')]"," DT VBZ DT JJ NN PRP VBP VBG PRP , JJ NN PRP VBP VBG PRP",Outro,3,O,AVAANANVVNANANVVN
3241,Red (Deluxe Edition),The Last Time,10,Last time I'm asking you this,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", JJ NN PRP VBP VBG PRP DT,Outro,3,O,ANANVVNA
3242,Red (Deluxe Edition),The Last Time,10,"This is the last time I'm asking you, last time I'm asking you",57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), (',', ','), ('last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP')]"," DT VBZ DT JJ NN PRP VBP VBG PRP , JJ NN PRP VBP VBG PRP",Outro,3,O,AVAANANVVNANANVVN
3243,Red (Deluxe Edition),The Last Time,10,Last time I'm asking you this,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Last', 'JJ'), ('time', 'NN'), ('I', 'PRP'), (""'m"", 'VBP'), ('asking', 'VBG'), ('you', 'PRP'), ('this', 'DT')]", JJ NN PRP VBP VBG PRP DT,,,,ANANVVNA
3244,Red (Deluxe Edition),Holy Ground,11,I was reminiscing just the other day,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('was', 'VBD'), ('reminiscing', 'VBG'), ('just', 'RB'), ('the', 'DT'), ('other', 'JJ'), ('day', 'NN')]", PRP VBD VBG RB DT JJ NN,Verse 1,1,V,NVVAAANA
3245,Red (Deluxe Edition),Holy Ground,11,"While having coffee all alone, and Lord, it took me away",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('While', 'IN'), ('having', 'VBG'), ('coffee', 'NN'), ('all', 'DT'), ('alone', 'RB'), (',', ','), ('and', 'CC'), ('Lord', 'NNP'), (',', ','), ('it', 'PRP'), ('took', 'VBD'), ('me', 'PRP'), ('away', 'RP')]"," IN VBG NN DT RB , CC NNP , PRP VBD PRP RP",Verse 1,1,V,AVNAAANNVN
3246,Red (Deluxe Edition),Holy Ground,11,Back to a first-glance feeling on New York time,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,"[('Back', 'RB'), ('to', 'TO'), ('a', 'DT'), ('first-glance', 'JJ'), ('feeling', 'NN'), ('on', 'IN'), ('New', 'NNP'), ('York', 'NNP'), ('time', 'NN')]", RB TO DT JJ NN IN NNP NNP NN,Verse 1,1,V,AAANAANNNA
3247,Red (Deluxe Edition),Holy Ground,11,Back when you fit in my poems like a perfect rhyme,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Back', 'RB'), ('when', 'WRB'), ('you', 'PRP'), ('fit', 'VBP'), ('in', 'IN'), ('my', 'PRP$'), ('poems', 'NNS'), ('like', 'IN'), ('a', 'DT'), ('perfect', 'JJ'), ('rhyme', 'NN')]", RB WRB PRP VBP IN PRP$ NNS IN DT JJ NN,Verse 1,1,V,ANVANNAAANA
3248,Red (Deluxe Edition),Holy Ground,11,"Took off faster than a green light, go",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Took', 'VB'), ('off', 'RP'), ('faster', 'RBR'), ('than', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('light', 'NN'), (',', ','), ('go', 'VB')]"," VB RP RBR IN DT JJ NN , VB",Verse 1,1,V,AAAANA
3249,Red (Deluxe Edition),Holy Ground,11,"Hey, you skip the conversation when you already know",6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Hey', 'NNP'), (',', ','), ('you', 'PRP'), ('skip', 'VBP'), ('the', 'DT'), ('conversation', 'NN'), ('when', 'WRB'), ('you', 'PRP'), ('already', 'RB'), ('know', 'VB')]"," NNP , PRP VBP DT NN WRB PRP RB VB",Verse 1,1,V,NNVANANA
3250,Red (Deluxe Edition),Holy Ground,11,I left a note on the door with a joke we'd made,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[('I', 'PRP'), ('left', 'VBD'), ('a', 'DT'), ('note', 'NN'), ('on', 'IN'), ('the', 'DT'), ('door', 'NN'), ('with', 'IN'), ('a', 'DT'), ('joke', 'NN'), ('we', 'PRP'), (""'d"", 'MD'), ('made', 'VBN')]", PRP VBD DT NN IN DT NN IN DT NN PRP MD VBN,Verse 1,1,V,NVANAAANAAANANV
3251,Red (Deluxe Edition),Holy Ground,11,And that was the first day,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('that', 'DT'), ('was', 'VBD'), ('the', 'DT'), ('first', 'JJ'), ('day', 'NN')]", CC DT VBD DT JJ NN,Chorus,2,C,AVAANA
3252,Red (Deluxe Edition),Holy Ground,11,"And darling, it was good",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('darling', 'NN'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), ('good', 'JJ')]"," CC NN , PRP VBD JJ",Chorus,2,C,NANVA
3253,Red (Deluxe Edition),Holy Ground,11,Never looking down,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Never', 'RB'), ('looking', 'VBG'), ('down', 'RP')]", RB VBG RP,Chorus,2,C,AV
3254,Red (Deluxe Edition),Holy Ground,11,And right there where we stood,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('right', 'NN'), ('there', 'RB'), ('where', 'WRB'), ('we', 'PRP'), ('stood', 'VBD')]", CC NN RB WRB PRP VBD,Chorus,2,C,NAANV
3255,Red (Deluxe Edition),Holy Ground,11,Was holy ground,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Was', 'NNP'), ('holy', 'NN'), ('ground', 'NN')]", NNP NN NN,Verse 2,1,V,NNANA
3256,Red (Deluxe Edition),Holy Ground,11,Spinning like a girl in a brand new dress,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Spinning', 'VBG'), ('like', 'IN'), ('a', 'DT'), ('girl', 'NN'), ('in', 'IN'), ('a', 'DT'), ('brand', 'NN'), ('new', 'JJ'), ('dress', 'NN')]", VBG IN DT NN IN DT NN JJ NN,Verse 2,1,V,VAANAAANAANA
3257,Red (Deluxe Edition),Holy Ground,11,We had this big wide city all to ourselves,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('We', 'PRP'), ('had', 'VBD'), ('this', 'DT'), ('big', 'JJ'), ('wide', 'JJ'), ('city', 'NN'), ('all', 'DT'), ('to', 'TO'), ('ourselves', 'NNS')]", PRP VBD DT JJ JJ NN DT TO NNS,Verse 2,1,V,NVAAANAAN
3258,Red (Deluxe Edition),Holy Ground,11,"We blocked the noise with the sound of, ""I need you""",15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('We', 'PRP'), ('blocked', 'VBD'), ('the', 'DT'), ('noise', 'NN'), ('with', 'IN'), ('the', 'DT'), ('sound', 'NN'), ('of', 'IN'), (',', ','), ('``', '``'), ('I', 'PRP'), ('need', 'VBP'), ('you', 'PRP'), (""''"", ""''"")]"," PRP VBD DT NN IN DT NN IN , `` PRP VBP PRP ''",Verse 2,1,V,NVANAAANAANVN
